# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,-87.33763588258336,-113.27669920999836,0.09573558353256265,10.445436932651786,0.0,0.0
 0.08693472741800704,0.007557646831243184,0.08693472741800704,1.0,-87.33763588258336,-113.18971107816814,0.09573558353256265,10.445436932651786,0.0,0.0
 0.12336336827628275,0.015218520632469763,0.21029809569428976,3.3864389494031184,-87.37937453971801,-113.10272294633793,0.09125140291038605,10.958735626038052,-1.145764874869734,-31.45230916869202
 0.15159667022884216,0.022981550424472315,0.27496003850512485,2.290272066635598,-87.41969509430349,-113.01573481450772,0.0870572730584724,11.486691058291541,-1.4281204038133537,-10.00079726480677
 0.17562933976745582,0.030845664987152438,0.32722600999629814,2.1747884232002086,-87.45866930512172,-112.9287466826775,0.08312985237826472,12.02937297963327,-1.6217179184192803,-8.05559758123709
 0.19700201236403356,0.03880979287547883,0.37263135213148935,2.124457852896771,-87.49636418368637,-112.84175855084729,0.07944802958037324,12.586844573512733,-1.7636951295784626,-6.642932020673738
 0.21650141439293666,0.046872862434142085,0.4135034267569704,2.0960681032627653,-87.53284238056506,-112.75477041901708,0.07599268105496539,13.15916198925396,-1.8707341294169288,-5.4893478107588605
 0.23459284262534733,0.05503380181104098,0.4510942570182838,2.07782546399348,-87.56816253445595,-112.66778228718687,0.07274645322992797,13.74637464233925,-1.9523142914498528,-4.509326791943044
 0.25157809715811613,0.06329153896969854,0.4861709397834645,2.0651255297651834,-87.60237958840081,-112.58079415535666,0.069693575402189,14.348524870896364,-2.014515230186655,-3.662055144172306
 0.26766583962231966,0.07164500170072137,0.519243936780436,2.0557885651489953,-87.63554507638966,-112.49380602352645,0.06681969197571139,14.96564815598813,-2.061537724305066,-2.9228771049163598
 0.2830072748753577,0.0800931176323763,0.5506731144976774,2.048646505288188,-87.66770738402369,-112.40681789169624,0.06411171699479191,15.597772870148441,-2.096434075662218,-2.274647109711684
 0.29771599594307635,0.08863481424037789,0.580723270818435,2.0430162610608558,-87.69891198524635,-112.31982975986601,0.06155770367877973,16.244920460616882,-2.121503363820959,-1.7043825933826617
 0.31187981476354104,0.09726901885694071,0.6095958107066176,2.0384714217373303,-87.72920165842216,-112.2328416280358,0.05914673114016517,16.907105104933233,-2.138524472794656,-1.2017316226259978
 0.3255682089504133,0.10599465867918001,0.6374480237139553,2.034731950811961,-87.75861668317216,-112.14585349620559,0.056868801065104876,17.584334138769236,-2.1489025190565187,-0.7581638956464095
 0.33883721870080663,0.11481066077689833,0.6644054276512212,2.031606310068981,-87.78719502039323,-112.05886536437538,0.0547147499789722,18.276607320408424,-2.15376563576718,-0.36650185674309865
 0.35173278507956174,0.12371595209982525,0.6905700037803693,2.0289590515584517,-87.81497247693251,-111.97187723254517,0.052676165970603206,18.983917708780595,-2.1540315270728563,-0.02061881563526201
 0.3642930955760041,0.13270945948434773,0.7160258806555658,2.026691687471168,-87.84198285631298,-111.88488910071496,0.05074532038960105,19.70625059261473,-2.1504547509484975,0.28476812936847296
 0.3765502750759506,0.14179010965977415,0.7408433706519536,2.024730893146831,-87.86825809715063,-111.79790096888473,0.04891510155664032,20.44358425469216,-2.143661258919531,0.5542459445091747
 0.3885316322439841,0.15095682925417458,0.7650819073199341,2.023020958981957,-87.89382840013846,-111.71091283705452,0.047178958615636514,21.19588963688084,-2.134174169854632,0.7918209040801252
 0.4002605961118657,0.16020854479982613,0.7887922283558486,2.021518806178823,-87.91872234487259,-111.62392470522431,0.045530850612249804,21.963130197505162,-2.1224334062707073,1.0010060322613097
 0.41175743191629216,0.1695441827383,0.8120180280281556,2.02019060438914,-87.94296699733299,-111.5369365733941,0.04396520022334069,22.745262046347055,-2.10881088264859,1.184893291845764
 0.42303979650289397,0.17896266942520997,0.8347972284191868,2.0190094209579326,-87.96658800902965,-111.44994844156389,0.04247685313232932,23.542233622737356,-2.0936224419388965,1.3462107693036633
 0.43412317507207837,0.18846293113466245,0.8571629715749737,2.0179535523555363,-87.9896097082922,-111.36296030973368,0.04106104027504363,24.35398599990627,-2.0771373204352024,1.4873733131816338
 0.4450212287783746,0.19804389406341444,0.8791444038504522,2.017005317452149,-88.01205518479077,-111.27597217790347,0.03971334396689044,25.180453220804417,-2.0595857850833688,1.6105201740466273
 0.4557460744041295,0.2077044843347744,0.9007673031825054,2.01615017004323,-88.03394636753758,-111.18898404607324,0.038429671010822515,26.021560260518008,-2.0411653007139523,1.717552402356361
 0.46630851161249504,0.2174436280022605,0.9220545860166276,2.0153760362487643,-88.05530409705463,-111.10199591424303,0.03720622096635717,26.877225744163212,-2.0220455843410035,1.8101614235212615
 0.47671820927360353,0.22726025105303133,0.9430267208860978,2.014672813008192,-88.07614819238543,-111.01500778241282,0.036039464755994594,27.747359922532308,-2.002372788279371,1.8898527797912394
 0.4869838594975297,0.23715327941110984,0.9637020687711344,2.0140319837557374,-88.09649751300768,-110.92801965058261,0.03492612063051215,28.631865834145355,-1.9822729372566352,1.9579715443537162
 0.49711330593780767,0.24712163894041644,0.9840971654353367,2.013446320531863,-88.11637001652282,-110.8410315187524,0.033863135338256835,29.530638259306464,-1.9618548389890582,2.015717086610793
 0.5071849963338709,0.2571642554476171,0.9971133059378047,1.2923491480194491,-88.13578281201075,-110.75404338692219,0.03284766528536737,30.443563988868014,-1.927461500953536,3.4148525900841293
