# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,0.3306650119770665,0.0,0.9578733730195337,1.0439793277139224,0.0,0.0
 0.06928594800327995,0.012001356476783031,0.17321487000819988,2.5,0.3306650119770665,0.0,0.9578733730195337,1.0439793277139224,0.0,0.0
 0.09799254508349302,0.024006347229851028,0.41819623271693235,8.533974334338415,0.9894280341474195,0.0,0.9518784705163467,1.0505542786964703,22.94814046853454,799.4030223927958
 0.12002688681540896,0.03601613389649748,0.5450485797472547,5.757029121799512,1.6442979963931463,0.0,0.9456555067535418,1.0574675374471452,29.720423247188343,307.3512638158098
 0.13861003089782714,0.04803185166374148,0.6465922942830901,5.464291407604568,2.2951772706251004,0.0,0.9392162468675833,1.0647175273374359,35.02525037449188,285.46445659443185
 0.15498981794443592,0.060054609166123464,0.7339996221056574,5.336292075950027,2.941973466210321,0.0,0.932572501592288,1.0723026877723558,39.487460596695094,272.4217481891534
 0.1698063466523127,0.07208548840851345,0.8119904114918708,5.263769329772353,3.5845994275751187,0.0,0.9257360910244062,1.0802214688350482,43.37223475449846,262.19192324975165
 0.1834399571667718,0.08412554471336767,0.8831157595477116,5.216912129065806,4.222973219066777,0.0,0.9187188098863529,1.0884723260686278,46.823531508006035,253.14620436364243
 0.1961385293019481,0.09617580669182788,0.9489462161717999,5.184083369635816,4.85701809765035,0.0,0.9115323946083693,1.0970537151667987,49.93040727998116,244.6633951362749
 0.20807429080787843,0.10823727623800389,1.010532050274567,5.159774185515352,5.486662474064369,0.0,0.9041884921596807,1.105964086770747,52.75276119593866,236.46198984079987
 0.21937267700946428,0.12031092854574682,1.068617419543356,5.14103237687486,6.111839863094373,0.0,0.8966986308056271,1.1152018812625633,55.33333503348052,228.40198515958312
 0.23012840949972452,0.1323977121471822,1.123752716272971,5.126131277394852,6.732488823663034,0.0,0.8890741928223932,1.124765523589735,57.70401607986117,220.41093421832548
 0.24041509850443427,0.14449854897224204,1.1763587700103966,5.113992822504883,7.3485528893696,0.0,0.8813263892617772,1.1346534180573296,59.88944211538835,212.45184281614613
 0.25029129783387155,0.15661433442840944,1.2267659908457638,5.103908816939526,7.959980490265646,0.0,0.8734662365309812,1.1448639434210468,61.909200138722014,204.5076203872798
 0.25980449380245,0.1687459374998682,1.2752394790908042,5.095394692293262,8.56672486645019,0.0,0.8655045352592188,1.1553954476974517,63.77923656661622,196.57289033788732
 0.26899382956880624,0.18089420086522986,1.321995808428136,5.08810762019547,9.168743974318787,0.0,0.8574518510147173,1.1662462432340541,65.5127990939991,188.649383531046
 0.2778920229391312,0.19305994103300644,1.367214631269844,5.0817981763029305,9.766000386048667,0.0,0.8493184970171613,1.1774146018390483,67.12108704242175,180.74320050025023
 0.2865267516264213,0.20524394849397226,1.411046936413881,5.076280533116873,10.358461183098973,0.0,0.8411145188984873,1.188898749851075,68.61371312365343,172.86311305052752
 0.29492167630716526,0.21744698788957081,1.4536210698339653,5.071413388346403,10.9460978443322,0.0,0.8328496812592874,1.2006968634339603,69.9990391314806,165.01946837055166
 0.30309721093768416,0.2296697981955074,1.4950472181121204,5.067087371083124,11.52888612945699,0.0,0.8245334561393279,1.2128070638664565,71.28442499029572,157.223462061652
 0.31107111271841287,0.2419130929196787,1.5354208091402424,5.0632164953043075,12.10680595842565,0.0,0.8161750133456549,1.2252274128079612,72.47641679828214,149.48664289635715
 0.31885894079582516,0.25417756031358874,1.5748251337855967,5.059732219775384,12.67984128738045,0.0,0.8077832123163007,1.2379559079131168,73.58089100821653,141.82056909265685
 0.32647441773983576,0.26646386359641183,1.6133333963391476,5.056579231565628,13.247979981776227,0.0,0.7993665958443881,1.250990478209411,74.60316649538358,134.23656780565088
 0.33392971786941955,0.2787726411908752,1.6510103390231365,5.05371239643069,13.811213687254046,0.0,0.790933385155237,1.264328979871964,75.5480927243718,126.74556524406186
 0.34123569975612966,0.29110450697013857,1.6879135440638795,5.05109451583386,14.369537698716693,0.0,0.7824914766459465,1.2779691918004998,76.42011985798409,119.35796545000392
 0.34840209558203067,0.303460050514876,1.7240944883454057,5.048694652165306,14.922950828285494,0.0,0.7740484398324434,1.2919088115680044,77.22335508857027,112.08357033295565
 0.35543766676016053,0.3158398373797673,1.759599405855484,5.046486861002231,15.471455272445608,0.0,0.7656115167640466,1.306145451189953,77.96160827213943,104.93152082151245
 0.3623503328927061,0.32824440936863725,1.7944699991321673,5.04444921945658,16.015056478968955,0.0,0.7571876224490921,1.3206766333099071,78.63842923991588,97.91026425967617
 0.3691472794522494,0.34067428481749273,1.8287440308623857,5.042563072986876,16.55376301393646,0.0,0.7487833466455558,1.3354997870610499,79.25713851775534,91.0275330870072
 0.375835048330905,0.3531299588847342,1.8624558194578926,5.040812445403157,17.087586429378092,0.0,0.7404049563419195,1.3506122446028026,79.82085283260311,84.29034033262018
 0.38241961448013556,0.36561190384783876,1.8956366570275995,5.039183572266812,17.616541131723523,0.0,0.7320583994822331,1.3660112372281712,80.33250640321091,77.7049784316575
 0.38890645117088607,0.37812056940583194,1.9283151641275502,5.037664528620941,18.14064425157314,0.0,0.7237493093902272,1.381693891829091,80.79486887606257,71.27703299682871
 0.39530058587707634,0.3906563829868995,1.9605175926199059,5.03624492946324,18.659915515003053,0.0,0.7154830099073005,1.397657227569334,81.21056050433151,65.0113967518555
